"store","websites","attribute_set","type","category_ids","sku","has_options","upc_code","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","page_layout","options_container","msrp_enabled","msrp_display_actual_price_type","image_label","small_image_label","thumbnail_label","brand","bedding_pattern","priceper","averageweight","price","special_price","weight","msrp","gift_wrapping_price","status","is_recurring","visibility","tax_class_id","description","short_description","meta_keyword","custom_layout_update","blacknwhite_prcustom","blacknwhite_prtabs","blacknwhite_prrelatedcontent","manufacturer_info","cooking","freezing","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","country_of_manufacture","custom_design","gift_wrapping_available","gift_message_available","color","homeware_style","material","bed_bath_type","decor_type","home_decor_type","blacknwhite_prsku","blacknwhite_prlayout","blacknwhite_prprevnext","blacknwhite_prmoreviews","blacknwhite_prrelated","blacknwhite_relatedpos","blacknwhite_prcolleteral","blacknwhite_productimg","blacknwhite_prbrand","blacknwhite_prbrandlink","blacknwhite_prbrandtarget","blacknwhite_prbrandpos","blacknwhite_prsidebar"
"admin","base","Grocery","simple","4,11,42","gro0091","0","6672101652","CRISPERS DILL PICKLE","","","","","","","crispers-dill-pickle","crispers-dill-pickle.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CRISPERS DILL PICKLE","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,41","gro0092","0","6672101693","CRISPERS SOUR CREAM & ONION","","","","","","","crispers-sour-cream-onion","crispers-sour-cream-onion.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CRISPERS SOUR CREAM & ONION","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,48","gro0093","0","6672101694","CRISPERS ALL DRESSED","","","","","","","crispers-all-dressed","crispers-all-dressed.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CRISPERS ALL DRESSED","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,11,50","gro0094","0","6672101695","CRISPERS BARBECUE","","","","","","","crispers-barbecue","crispers-barbecue.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CRISPERS BARBECUE","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,45","gro0095","0","6672101697","CRISPERS RANCH","","","","","","","crispers-ranch","crispers-ranch.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CRISPERS RANCH","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,49","gro0096","0","6672101699","CRISPERS SALT & VINEGAR","","","","","","","crispers-salt-vinegar","crispers-salt-vinegar.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CRISPERS SALT & VINEGAR","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,11,44","gro0097","0","6672101292","WHEAT THINS","","","","","","","wheat-thins","wheat-thins.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2500","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","WHEAT THINS","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,42","gro0098","0","6672101337","CRACKED PEPPER","","","","","","","cracked-pepper","cracked-pepper.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CRACKED PEPPER","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,41","gro0099","0","6672101370","CHEESE BITS BAKED W/100% REAL KRAFT CHEDDAR CHEESE","","","","","","","cheese-bits-baked-w-100-real-kraft-cheddar-cheese","cheese-bits-baked-w-100-real-kraft-cheddar-cheese.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2250","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CHEESE BITS BAKED W/100% REAL KRAFT CHEDDAR CHEESE","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,11,48","gro0100","0","6672101719","RITZ W/WHOLE WHEAT","","","","","","","ritz-w-whole-wheat","ritz-w-whole-wheat.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2250","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","RITZ W/WHOLE WHEAT","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
